textID	#words	title
12566514	359	1939 Philadelphia Athletics season
12580514	87	Modeling chocolate
12593514	167	Caisa (instrument)
12598514	77	Spotback skate
12610514	56	HMS Powerful (1783)
12612514	753	Miley Cyrus discography
12624514	32	Synodontis ruandae
12649514	531	Jeff MacMillan
12666514	26	Stenotrema hubrichti
12668514	178	Update (Jane Zhang album)
12683514	74	Farm to Market Road 3405
12700514	45	Cordulegaster helladica
12704514	42	Neodythemis afra
12722514	51	Mindstrip
12728514	873	XII (1st Royal Saxon) Corps
12739514	137	Sodium arsenate
12759514	130	Raining on Sunday
12763514	2473	Huta Pieniacka massacre
12777514	192	Fred Davis (politician)
12779514	160	National Route 118 (Argentina)
12780514	27	Bishop Kinkell
12785514	320	Sleipner gas field
12789514	13	Ardnadam
12810514	46	Rabe (Novi Knezevac)
12819514	27	Terizidone
12821514	361	Gregory Gillespie
12822514	90	Rose Windross
12825514	163	Jade (game engine)
12846514	194	Manomet Center for Conservation Sciences
12848514	711	The Gore Gore Girls
12854514	8	PÉrlita River (Taita)
12857514	21	Aphanamixis cumingiana
12869514	51	Southwest Aceh Regency
12870514	19	Canarium whitei
12878514	181	Social Democratic Youth (Finland)
12879514	50	Grammitis recondita
12881514	768	Hermetray
12887514	29	Horsfieldia reticulata
12895514	29	Manettia lilacina
12907514	51	Polybotrya andina
12917514	8	Valea Capitanului River
12919514	126	Deer Creek Open
12921514	45	JosÇ Villamar°n
12922514	717	Hughes/Thrall
12924514	27	Vepris arushensis
12932514	659	Astis
12959514	9	Seiwerath
12965514	43	Mikl¢s Kovacsics
12984514	339	Postpaid mobile phone
12990514	88	Brigantine Lighthouse
13033514	486	Porthoustock
13041514	333	Neocatastrophism
13051514	236	Publius Valerius Comazon
13077514	10	Billigheim-Ingenheim
13079514	373	USS Mettawee (AOG-17)
13089514	772	House of Gurieli
13101514	25	Fonville, North Carolina
13112514	19	Denefrith
13119514	87	PÑr-Erik Back
13127514	142	Earl Kunz
13129514	273	Rodolphe Forget
13140514	244	Pomorje
13144514	28	San Mart°n de Pusa
13147514	101	London Buses route 303
13159514	72	Espinosa de Cervera
13170514	26	Almohaja
13174514	131	Bermillo de Sayago
13177514	525	Peyton M. Magruder
13178514	212	Sum of absolute transformed differences
13191514	19	Michael Davison
13231514	461	Bunny Larkin
13248514	24	Eggenstedt
13249514	1587	Dreaming Out Loud (OneRepublic album)
13251514	93	United Nations Security Council Resolution 179
13252514	113	Simon Smith and the Amazing Dancing Bear
13259514	186	Elijah Otieno
13279514	633	Phaguwala
13281514	436	Eddie Miller (songwriter)
13282514	11	Sàbrong
13290514	63	The End (Groove Coverage song)
13295514	190	KMSR
13314514	12	Goldbeck
13315514	280	Design technology
13387514	18	Canton of BÇthune-Nord
13399514	265	George Brookes
13400514	35	Kuroshima
13415514	476	List of people from Rotterdam
13437514	31	John Forbes-Robertson
13440514	243	Pariguz
13454514	309	Ryszard Bakst
13475514	48	Marios Christodoulou
13476514	12	Lindewitt
13515514	1061	George Eld
13533514	426	Christopher Hales
13537514	22	Tegkwitz
13542514	28	Patrick Darcy
13552514	105	Icelandic Basketball Federation
13557514	139	Illinois Baptist State Association
13558514	403	Midlands Region, Ireland
13566514	365	Lily (album)
13583514	127	NetworkComputer
13622514	375	Traditional Cambodian musical instruments
13628514	851	Access token
13641514	173	Japan women's national field hockey team
13645514	34	Tidal river (disambiguation)
13646514	70	Eugen Lunde
13663514	43	Jinggangshan
13678514	34	Noratus cemetery
13716514	40	Pyrrha (disambiguation)
13717514	471	Hartland landfill
13720514	50	Tatsuharu Mawatari
13726514	146	Emiliano Pedrozo
13734514	60	Kappa Lyrae
13738514	28	Sebold
13749514	74	Center Township, LaPorte County, Indiana
13772514	305	Bob Drogin
13776514	71	Alturas Indian Rancheria
13779514	68	1150 Achaia
13786514	64	Hirotaka Ishihara
13807514	63	Japan National Route 174
13821514	133	James Belich (mayor)
13840514	111	James Porter (representative)
13855514	141	Discovery Home and Health Southeast Asia
13858514	375	Richard Winfrey
13859514	139	Guido Ara
13869514	777	A Defence of Poetry
13874514	257	Center for Housing Policy
13877514	1260	Prostitution in Spain
13879514	405	Prostitution in Peru
13890514	63	30 Hari Mencari Cinta
13902514	426	Diana (given name)
13909514	13	Frumu?elu River
13929514	51	Katarina Beskow
13937514	80	Magnus Johansen (politician)
13938514	118	Joseph Staples
13957514	814	Infanta Maria Cristina of Spain
13988514	675	META-4
13991514	292	WPPI
14005514	1393	Jonathan Edward Caldwell
14023514	119	Gianluca Musacci
14028514	682	USS Sea Foam (1861)
14035514	79	North Hill Marsh Pond
14055514	86	Bernie Hartigan
14067514	61	Marjanishvili Theater
14074514	203	Finance Minister of the Palestinian National Authority
14088514	263	Jelena Tinska
14098514	61	Pasterka, Lower Silesian Voivodeship
14100514	87	2003 FIA GT Donington 500km
14101514	63	Avia Swidnik
14107514	192	Al Nesser
14130514	71	3-hydroxycyclohexanone dehydrogenase
14150514	606	Hugh McCracken
14172514	78	CLDN4
14190514	517	Majid Samii
14196514	383	National Association of Chicana and Chicano Studies
14197514	38	Runnymede Council election, 2000
14200514	118	Batlava Lake
14202514	1203	1972 Miami Dolphins season
14217514	63	Ribose isomerase
14219514	1411	1985 in Argentine football (Nacional)
14226514	887	Jessop Saville &amp; Company
14236514	338	Ryan Dam
14269514	133	Windy City Pace
14273514	202	The Crackdown
14275514	2041	List of The Sarah Jane Adventures items
14286514	96	Breaker (reef)
14288514	156	Podg¢rze (disambiguation)
14301514	223	1810 in Wales
14304514	648	Mid-engine, four-wheel-drive layout
14358514	289	Beyond the Walls
14363514	25	Wusu Sannoh
14369514	769	Charles of Saxony, Duke of Courland
14372514	217	Germano Vailati
14382514	1275	Frank Barbour
14400514	73	Cataratas del Iguaz£ International Airport
14410514	280	Robin Bain
14435514	62	Roman Catholic Diocese of Mbinga
14437514	57	Ocora
14455514	88	Dolichylphosphate-glucose phosphodiesterase
14460514	10	Valea BÉtcii River
14462514	329	USS Glaucus (1863)
14483514	466	How Soccer Explains the World
14488514	29	Medial olfactory stria
14501514	120	1-aminocyclopropane-1-carboxylate deaminase
14510514	746	Vanuatuan general election, 2008
14512514	75	Ventilago
14524514	253	Popular beat combo
14534514	10	Ischnophylla
14562514	227	Alon Harel
14577514	77	Little Bloxwich
14580514	978	Ultrasound energy
14584514	153	List of engineering journals and magazines
14590514	470	Suriyenthrathibodi
14611514	304	Jan Beatty
14639514	335	A Way of Life (album)
14660514	17	Atzenbrugg
14661514	38	LightningPaint
14668514	199	King of Peace Episcopal Church (Kingsland, Georgia)
14683514	297	Zombie College
14689514	257	Elizabeth Baker
14702514	290	Today's Man
14707514	321	Airheart
14710514	131	Heavy Hitz
14724514	186	Epipubic bone
14725514	498	Anaplastic lymphoma kinase
14736514	159	Felix Stephens
14737514	12	Vornholz
14753514	359	Metropolitan Route 40, Melbourne
14762514	30	Kosinowo, Lower Silesian Voivodeship
14768514	247	Lutterworth Town A.F.C.
14772514	134	Formica sanguinea
14789514	460	Donald Jackson (calligrapher)
14793514	215	The Sensations
14797514	46	POMGNT1
14800514	689	Kiyoseumi Takayuki
14806514	39	Joan of Valois
14832514	53	Rudnica
14839514	39	Leszczyna
14854514	9	BÉuca River
14861514	229	Ingebrigt Vik
14878514	13	AURKC
14880514	14	OR51G1
14881514	255	Barvikha
14911514	137	Bitburg Middle School
14915514	28	Fifth Down Game
14921514	222	David John Dodds
14927514	55	George Eastham, Sr.
14947514	154	Piersciec
14951514	316	Propaganda (desktop backgrounds)
14971514	161	1968 Baltimore Colts season
14983514	24	Pelican Island, Antigua and Barbuda
14993514	112	KJLT-FM
15024514	336	Seefeld (ZÅrich)
15042514	107	Gmina Tuchomie
15046514	943	Polish organized crime
15073514	17	RCBTB1
15078514	11	Arquäves
15097514	22	Billy Fox
15100514	169	Audiopeach
15111514	458	Didier Awadi
15144514	27	Kyain Seikgyi
15159514	167	Sulfaguanidine
15180514	47	Image Bukhan
15182514	1212	Goscelin
15186514	157	Parker (given name)
15201514	14	Old Bargersville, Indiana
15208514	36	Grossopterus
15215514	23	KCNN1
15218514	414	1994-95 Hartford Whalers season
15227514	13	SCRN1
15242514	49	Still Life (1974 film)
15256514	71	Mavagoago District
15293514	56	Dick Wardill
15317514	65	Bornean bulbul
15337514	39	Utricularia warmingii
15339514	199	Andersen Consulting World Championship of Golf
15346514	15	KIF5C
15347514	28	Mladen Bartulovic
15385514	41	WARV (AM)
15390514	102	William F. Varney
15396514	3184	Holmestrand-Vittingfoss Line
15410514	498	USS Mountrail (APA-213)
15416514	75	Lothar SchÑmer
15419514	15	PIGB
15450514	27	Leticia de Oyuela
15453514	713	Ruska Roma
15466514	427	VP-23
15487514	118	SNCF Class BB 8500
15495514	457	Ian Wright (illustrator)
15496514	77	Theodore Roosevelt (disambiguation)
15501514	31	Saint-SÇverin
15519514	231	Michael of Synnada
15533514	90	West Barsham, Norfolk
15534514	45	Theorodokoi
15538514	58	Jair Iglesias
15543514	533	Shalimar, Lahore
15560514	23	Herbert Stern
15566514	28	Francisco Javier Gonz†lez (Mexican footballer)
15569514	19	Essey, Cìte-d'Or
15571514	19	Saint-Andeux
15584514	98	Jewels of Gwahlur (collection)
15587514	2324	Phil Keaggy discography
15601514	177	Miguel Lerdo de Tejada (composer)
15620514	45	Sakaki Station
15644514	34	KILJ
15689514	17	Quint-Fonsegrives
15691514	10	Sainte-Gemme, Deux-Sävres
15706514	1408	ChÉteauneuf-en-Thymerais
15709514	214	FS Class E.491 and E.492
15715514	387	Resende Nuclear Fuel Factory
15721514	12	Michael Dann
15736514	143	Ai no Bakayaro
15753514	43	Uslava
15771514	17	Achey
15772514	33	KAAQ
15786514	11	Coubon
15787514	11	Magneux, Haute-Marne
15788514	11	Neuvelle-läs-Voisey
15791514	11	Camparan
15794514	26	Granieu
15803514	14	Le Leuy
15805514	502	Max Thompson (footballer)
15809514	11	PÇlussin
15810514	116	ThouarÇ-sur-Loire
15827514	93	Brenda, Arizona
15840514	2186	Battle of Opis
15872514	1286	Ni'lin
15888514	11	Vaux-läs-Palameix
15891514	403	Russ Flanagan
15897514	64	Otter Creek (Tennessee)
15900514	11	Saint-LÇger-de-Fougeret
15902514	12	West-Cappel
15911514	12	BÇthisy-Saint-Martin
15912514	13	Anglure-sous-Dun
15913514	25	Warcq
15916514	11	FlÇchy
15917514	11	Chaussan
15920514	63	Saint-Sauveur, Oise
15930514	13	Fomerey
15931514	146	Alternative model
15948514	36	ChangÇ
15951514	35	Dark Matters
15965514	204	Pennsylvania Library Association
15966514	83	Dead Husbands
15982514	83	Wellington Classic
15987514	18	Chenay, Sarthe
15988514	16	Saint-Saturnin, Sarthe
15995514	53	IgG deficiency
16009514	54	Nikolay Popov
16031514	68	Upper Green River Rendezvous Site
16037514	25	Villeron
16047514	13	Trindade do Sul
16051514	30	Avshar, Ararat
16054514	147	Saint-Blimont
16065514	87	Plaquemines Parish School Board
16074514	281	Washburn family
16148514	7907	Freedom of religion in Egypt
16151514	592	Bloodstrike (Image Comics)
16153514	542	Breed Obsession
16158514	549	Senseless (Law &amp; Order: Criminal Intent)
16182514	91	Voloina
16185514	41	TCDD DH9500
16186514	295	Fanny by Gaslight (film)
16199514	276	AndrÇ Carvalhas
16207514	99	Krikorian
16240514	1590	Anima: Beyond Fantasy
16242514	84	Michael J. Stack III
16272514	145	Newport Mill Street railway station
16275514	1388	Kes (band)
16278514	117	Dick Garcia
16307514	243	Lauri Hakulinen
16339514	6388	Insurgency in Aceh
16350514	696	The Old Plantation
16386514	40	Faggala
16404514	48	Lundberg lag
16426514	22	9587 Bonpland
16437514	71	The Saddlestone
16438514	123	Tangalle
16447514	182	3D Bomb Alley
16449514	2146	Loch Vennachar
16452514	23	21926 Jacobperry
16453514	23	8087 Kazutaka
16465514	559	Spline (mechanical)
16466514	22	5539 Limporyen
16471514	24	18843 Ningzhou
16476514	8	1978 Patrice
16477514	24	22877 Reginamiller
16479514	158	Millburn Magic
16489514	49	Augen Bluffs
16493514	132	Dee Road (Metra station)
16503514	28	Number-one hits of 1972 (Germany)
16514514	273	United States men's national under-17 soccer team
16519514	155	
16536514	43	Class 33
16568514	124	Intergovernmental Working Group of Experts on International Standards of Accounting and Reporting
16570514	1022	1946-47 Blackpool F.C. season
16578514	214	Lawrence H. Brown
16592514	120	Population Research Laboratory
16623514	47	Visisys
16631514	22	21311 Servius
16669514	19	8102 Yoshikazu
16678514	856	Armenia-Egypt relations
16689514	154	2001 Asian Men's Volleyball Championship
16693514	437	Got Mercury?
16704514	108	Prenylamine
16722514	866	Thomas O'Keefe
16731514	66	FK Comae Berenices
16754514	749	8th Connecticut Infantry Regiment
16768514	1382	2008 East Carolina Pirates football team
16783514	759	Wheatley Sharks
16829514	766	Boston College Marching Band
16842514	49	Alex Ferguson (footballer born 1903)
16847514	14	MAPK15
16853514	76	Casino Internacional Tibidabo
16861514	34	AndrÇ Malet
16863514	3578	Former state routes in Arizona
16876514	396	Andy Pyle
16888514	119	John Humphrey
16895514	97	MÇtisse Motorcycles
16922514	498	Edward Rafeedie
16936514	218	Hartland High School (Michigan)
16948514	467	Tomasz Konieczny
16951514	135	Bronte Barratt
16952514	372	Mustafa Krer
16973514	453	Harry Thubron
16978514	31	Dracea
17002514	481	Battle of Al-Sannabra
17008514	95	El Bruto
17020514	647	James Mayhew
17023514	212	Better Scream
17060514	15	Abronia ochoterenai
17097514	437	555 17th Street
17109514	212	Camden auction
17111514	1275	Radio Le Mans
17112514	189	Louisiana-Lafayette Ragin' Cajuns baseball
17115514	217	ABC North Queensland
17118514	158	Roman Catholic Diocese of Bauru
17124514	195	Mary Murphy Mine
17131514	519	Ottawa Voyageurs
17133514	303	Thomas Ellis (priest, died 1673)
17138514	15	Blazejov
17153514	134	Oakie Boogie
17154514	619	Joe Iconis
17184514	178	Bill Conaty
17192514	397	Varudu
17210514	174	Wildwood Crest School District
17223514	119	Rimba Secondary School
17234514	43	Hpaochan
17235514	71	Fritillaria orientalis
17240514	96	Libertarian Party of Mississippi
17242514	18	Pa-hok
17243514	19	Ahkawhtawng
17244514	430	Alternate Endings
17247514	70	Shilla District
17257514	139	Claude Anelka
17280514	44	Dominion Plaza
17289514	446	Jules-Charles Le Bozec
17295514	495	1998 Stanley Cup playoffs
17303514	680	Joe Zdeb
17328514	9	Trox foveicollis
17331514	24	North Yorkshire County Council
17349514	95	Patrick Sapp
17401514	336	Valerio Di Cesare
17414514	66	Battle of El N£mero
17426514	214	George Street, Aberdeen
17447514	81	Mor¢n Airport and Air Base
17454514	62	Ravesteyn
17478514	15	13092 Schrîdinger
17487514	848	Pacific robin
17516514	720	Shane Harper
17547514	290	Asahiyama stable
17568514	127	Fritz Neuland
17578514	32	Yisrael Katz
17583514	189	Charles E. Raven
17584514	26	Otto B. Blackwell
17589514	568	Congregation of the Sisters of the Blessed Sacrament
17593514	156	Minose Station
17597514	23	Phoeniconotius
17614514	165	Deal School District
17622514	439	Sophie Milliet
17633514	309	1933 National Challenge Cup
17640514	108	Select Sport
17641514	208	Lower Dicker
17648514	417	History of slavery in Alaska
17655514	938	MargrÇt L†ra Vidarsd¢ttir
17662514	1432	114th Fighter Squadron
17689514	141	Inflow (hydrology)
17693514	1014	DÇcoration du Lys
17703514	600	Right to development
17707514	77	A419 Road Bridge
17790514	569	Anita Ondine Smith
17804514	40	1983-84 League of Ireland
17806514	540	Levi Richardson
17817514	61	Oxenford
17841514	121	Interregnum queen
17843514	610	Mad Max Beyond Thunderdome (soundtrack)
17850514	547	Tom Gurl Four
17853514	291	Sun Chunlan
17864514	328	Rob Carlton
17866514	229	Cleveland Home for Aged Colored People
17875514	122	Stanley McMurtry
17879514	75	World Chart Express
17888514	6	Shah-e Pari
17890514	34	Jon Sesso
17899514	33	Time in Azerbaijan
17900514	61	WAQE-FM
17911514	518	Shrine of the Cloak
17921514	85	
17933514	32	
17955514	141	Aulus Postumius Albinus Magnus
17960514	705	Drum stick
18012514	44	Conning
18020514	64	Samuel Piätre
18053514	38	Berdyansk Raion
18068514	411	SG Betzdorf
18082514	37	Vanderbilt Archeological Site
18098514	13	Nihon Bunka University
18105514	310	Abdul Samad Khan Achakzai
18111514	42	Plumstead (disambiguation)
18129514	109	All Eyes to the Morning Sun
18142514	401	Alvis TD 21
18181514	256	The Darker Image
18188514	23	1955-56 Irish League
18197514	140	Feyenoord Jubilee Tournament
18205514	44	Rojewice
18249514	108	ôsterbottens Tidning
18250514	27	Mount Juliet (British Columbia)
18262514	35	Wankdorf
18270514	27	Shahumyan, Armavir
18279514	41	Vladimir Lebed
18325514	42	Drzewianowo, Naklo County
18327514	35	Os¢wka, Kuyavian-Pomeranian Voivodeship
18343514	66	Godwine Porthund
18346514	22	Boston, Accomack County, Virginia
18361514	35	WCLU (AM)
18378514	42	Smiely
18379514	22	Puzdrowiec
18393514	161	Mad Max (band)
18395514	169	Higashi-Kokura Freight Terminal
18416514	143	Ohio State Route 344
18417514	9	Strichen railway station
18423514	783	Talking Cricket
18430514	22	Swidwie (disambiguation)
18448514	206	Fengyuan Station
18451514	22	Fonds-des-Nägres
18452514	355	Exim Bank of China
18453514	984	Atlantic history
18465514	33	N69
18466514	329	Orrius
18474514	155	Radicals for Capitalism
18480514	256	Thomas Raines
18484514	68	Mobarak Mosque, The Hague
18489514	336	Swiss Solidarity
18512514	227	Islamicity
18541514	231	USS Chinaberry (AN-61)
18544514	1099	Noorbakshia Islam
18547514	137	Dr. Sin II
18572514	956	Oakton-Skokie (CTA station)
18579514	100	Sisterhood (film)
18583514	308	Joseph LeBaron
18618514	262	C. Scott Grow
18624514	36	Grabowo-Kolonie
18637514	30	Rasipuram (Lok Sabha constituency)
18640514	49	Terechy
18647514	624	Squadron A
18649514	457	2008 Manx Grand Prix
18658514	20	Zemborzyce Wojciechowskie
18664514	20	Smolanka
18668514	46	Nowe Gieralty
18694514	13	Nazario Toledo
18714514	27	Brookside, Berkshire
18729514	72	August Schumann
18744514	61	Sun Ye
18747514	69	Hamilton Historic District (Hamilton, Massachusetts)
18769514	50	High Peaks Venture Partners
18773514	137	Pockmark (geology)
18775514	19	Wiskienica G¢rna
18785514	46	Black Bob
18799514	180	SÉnmihaiu RomÉn
18810514	361	Louis Legrand (theologian)
18830514	337	Robert Mercer
18834514	12	Muradb?yli
18837514	1481	Donald Innis
18846514	17	Baladzha Bozayran
18849514	26	Xinali
18854514	92	List of NC State Wolfpack men's basketball seasons
18860514	300	Tees Viaduct
18866514	18	Qaraáanli, Kalbajar
18879514	27	?tc?l?r, Sabirabad
18886514	566	Sandra Stevens
18890514	85	Judith van Kampen
18896514	445	Shikigami no Shiro
18897514	257	Nittany Lion Shrine
18898514	73	Monterey National Forest
18923514	10	C?nubi
18924514	28	Alunitdag
18925514	271	Eligible bachelor
18934514	24	G?rsavan
18953514	223	Tikkun megillat hashoah
18966514	21	W¢lka Karwicka-Kolonia
18971514	201	Stone of Tymora
18974514	44	Rzymiec, Rawa County
19001514	53	Elmer Hall
19003514	101	San Francisco County Superior Court
19004514	37	Kadambas, Nepal
19009514	1543	314th Air Division
19013514	38	Leopold¢w, Leczna County
19014514	39	Gierczyce, Lesser Poland Voivodeship
19016514	126	Thomas Henry Goode
19018514	253	Kayaderosseras
19043514	222	Tim Hurst
19081514	1763	List of examples of Stigler's law
19098514	691	Animalize Tour
19101514	408	Hermogenes Ebdane
19114514	37	Asrang
19126514	84	Liu Dongsheng
19130514	168	New Zealand Birth Certificate
19150514	285	Irena Ponaroshku
19164514	99	Gymnastics at the 2000 Summer Olympics - Women's floor
19178514	196	Institute of Pharmacy, Jalpaiguri
19182514	62	10332 DÇfi
19189514	1420	Colt Official Police
19192514	439	1695 in poetry
19201514	108	1998 Tennis Channel Open
19214514	14	Sakran
19229514	271	Jagadevpur, Andhra Pradesh
19230514	153	Desfontaines-LavallÇe
19231514	139	Ironman Sweden
19235514	369	Electoral history of Cynthia McKinney
19247514	256	Ziyoda Qobilova
19256514	249	Commission for Financial Literacy and Retirement Income
19258514	81	Al-Busayrah
19260514	180	Aceh Party
19291514	452	Sturgeon-Weir River
19300514	328	Stevie Riks
19320514	899	Military Medical Business
19329514	38	Arkhale, Lumbini
19353514	412	Shadows and Light (Wilson Phillips album)
19389514	304	A Lad an' a Lamp
19394514	132	Shanghai Supercomputer Center
19396514	207	Libera Me (album)
19413514	310	Combe Force
19438514	73	Sarawut Janthapan
19441514	534	Robert T. Davies
19443514	309	Gabonese parliamentary election, 1964
19483514	323	1953-54 Huddersfield Town F.C. season
19494514	168	Jack Peden
19518514	66	2nd Health Support Battalion (Australia)
19519514	876	Costs of warships 1900-18
19543514	278	Axel Strauss
19575514	114	Old Clay County Courthouse (West Virginia)
19590514	253	Lokomotiv-Versuchsamt Grunewald
19595514	19	Erhardt v. Boaro
19600514	311	Sam Fletcher (soccer)
19618514	202	The Armenian Reporter
19640514	29	Pompilopsis
19645514	141	Night of the Moonjellies
19666514	51	GNAA (disambiguation)
19729514	42	Poison Pen (disambiguation)
19750514	44	Jonathan Taylor
19754514	391	Abbas Tyrewala
19795514	1552	The Meadows Racetrack and Casino
19828514	256	Little Miss Pinkerton
19829514	45	Burkaty
19830514	1072	Cardiff Docks
19841514	643	List of fictional living planets
19842514	74	Naggar School of Photography
19845514	191	Mohamed Azzaoui
19852514	38	Qajaq
19883514	521	Wheelie
19901514	41	Drynia Stuzanska
19902514	20	Nowe Zawady
19915514	38	Podzdr¢j
19919514	809	Prince Karl BorromÑus of Liechtenstein
19928514	870	2009 Heartland Championship
19929514	406	Javed Ashraf Qazi
19947514	249	E˙K˙G
19955514	19	Czerwonka-Folwark
19966514	118	List of county roads in Clay County, Florida
19995514	42	Bhabra (disambiguation)
20010514	115	Mijat Tomic
20013514	87	Herbert Jones (bishop of Lewes)
20020514	160	Cutie Mui
20025514	71	Femi Babatunde
20027514	50	Adam Gorgoni
20028514	432	Count of Tent£gal
20041514	1023	Lisa M. Schenck
20055514	62	Daher clan
20061514	262	IX Sydney International Piano Competition
20065514	798	Joan's on Third
20105514	2281	List of programs previously broadcast by CBS
20111514	536	2007 ITU Triathlon World Cup
20114514	31	Item Idem
20121514	367	Profile (Microsoft service)
20122514	249	Bomboloni
20127514	132	United States Senate election in Indiana, 1992
20197514	285	Rick Fisher
20207514	45	Amthamine
20217514	266	Jir°
20218514	178	Marvin Cruz
20220514	144	1909 Wabash River earthquake
20226514	21	Gayathri Mudigonda
20265514	683	Arthur Comyns Carr
20279514	558	The Reporter (newspaper)
20288514	137	Steppenwolf (World Saxophone Quartet album)
20298514	538	Behzad Razavi
20320514	55	Paul Hunter (disambiguation)
20336514	210	Charles Wyrick
20359514	1221	United States presidential election in Nebraska, 2008
20391514	226	Tueba Menayane
20426514	315	Sacred Trust / After You're Gone
20462514	264	Kivlemoyane
20468514	168	USS Kamishak (AVP-44)
20474514	726	A Miser Brothers' Christmas
20515514	176	Ernest Webnje Nfor
20519514	403	Song for the Life
20529514	55	Catocala nymphaea
20530514	188	Stanley Ibe
20536514	90	Carl J. Richard
20549514	78	OGLE2-TR-L9b
20556514	419	Selattyn
20567514	131	St. Anne's Church, Worksop
20588514	64	Robert Smith (cricketer, born 1982)
20615514	139	The Palominos
20641514	107	Boschniakia hookeri
20650514	488	Volume I (Queensberry album)
20660514	30	Chemancheri
20672514	68	Justice Russell
20689514	30	Pullur (village)
20701514	13	Hejazi goat
20707514	56	Erik Larsen (rower)
20748514	87	Krushari Municipality
20750514	596	Minuscule 35
20755514	377	Democracy in India
20756514	363	Waldomore
20757514	218	Sutiya Kingdom
20782514	48	Roland Gîhler
20786514	113	2001 Bangladesh census
20789514	60	Jamie Murch
20795514	38	Infantile digital fibromatosis
20802514	197	V°ctor Estupi§†n
20815514	45	Operculum papillare
20817514	140	Tarlac-Nueva Ecija-Aurora Expressway
20835514	23	Mae Negra
20850514	173	Nikolay Kridener
20853514	573	Yunnan-Burma Railway
20857514	7	Cutaneous meningioma
20889514	158	Kisha e Tuzit
20890514	385	Farmer v. Brennan
20892514	38	CFU-GEMM
20896514	257	Disneyland Dream
20904514	22	Aladdin and the Wonderful Lamp
20927514	291	Huaman
20931514	84	National Register of Historic Places listings in Hernando County, Florida
20941514	68	13th meridian east
20944514	227	Cosimo Piovasco di Rondï
20975514	65	Osowo
20980514	182	Ngazobil
20981514	276	Tony Davis (American football)
20983514	101	National Register of Historic Places listings in Le Sueur County, Minnesota
20988514	21	Gac Pawezowa
20990514	20	Splawce
20994514	268	Kelly Dyer
21000514	23	List of buildings in and around Copenhagen
21015514	38	Ryczyw¢l
21016514	162	Osiek nad Notecia
21031514	37	Pruszewiec
21032514	27	Krasnolipka
21034514	63	2009 TC 2000 season
21036514	489	Eugene McGuinness
21055514	146	Beehive Casemate
21068514	229	Chip Bowden
21075514	613	Colossus and the Crab
21096514	262	James Corum
21118514	92	Slap
21120514	27	Grabina, Gmina Zag¢r¢w
21122514	389	Paris By Night 78
21130514	136	Ian Campbell (athlete)
21136514	20	Balaraja
21148514	181	Stavanger University Hospital
21157514	334	Biodiversity banking
21158514	42	Polichno, Greater Poland Voivodeship
21167514	233	Robert Ferguson (Carlisle MP)
21176514	333	Juan de Villagarc°a
21210514	66	VF2356
21211514	76	Shou Tajima
21214514	25	Serpentina
21221514	231	Wolf Frameworks
21224514	52	Husby metro station
21233514	127	Ermin Lepic
21237514	930	The 4th Annual Irish Film &amp; Television Awards 2006
21239514	102	The Quiet Woman
21263514	37	Nowy Dw¢r, Wodzislaw County
21275514	117	Fire (Wu Xing)
21283514	164	Spring Garden National Bank
21284514	708	Housing Finance Bank
21303514	97	Carex subnigricans
21308514	958	Wild silk
21363514	63	Walowice, Lubusz Voivodeship
21378514	22	Kamisato, Nagano
21386514	196	Georges Rouget
21396514	424	Phillip T. and Susan M. Ragon Institute
21406514	24	GallÇ, Mali
21407514	184	Marco Sau
21409514	1022	Joseph Hermann
21426514	167	2006 CHA Men's Ice Hockey Tournament
21428514	228	Rhìne-Alpes Regional Council
21434514	327	Ethnic Cleansing (video game)
21458514	88	Louis Henry, Count Palatine of Simmern-Kaiserslautern
21463514	240	1461 Trabzon
21477514	39	Jure Bucar
21490514	386	Dann Glenn
21501514	872	Scott MacIntyre
21545514	344	The Daughters of St. Mary
21551514	654	Sufi Way
21552514	143	Freedom Park (South Africa)
21553514	169	The Walterdale Playhouse
21559514	1470	Thaumasia quadrangle
21605514	1180	Norton Juxta Twycross
21631514	233	Late protein
21666514	60	Raty
21669514	56	Siwialka
21670514	68	Bozepole Wielkie
21675514	220	Aguadulce Army Airfield
21680514	12	Route 46 (disambiguation)
21681514	101	1986-87 UE Lleida season
21692514	98	James Austin
21699514	134	Kutezevo
21731514	39	Kepno (disambiguation)
21742514	16	Spathiurus
21749514	88	Jim HÑrtull
21760514	31	Inter-Party Government
21782514	189	Fripp-Fishburne House
21796514	460	Perry House
21806514	132	Benjamin Franklin Cameron
21810514	210	James L. Foreman
21813514	223	Robert Howell Hall
21820514	160	Johann Brotan
21821514	43	Grabowo, Ilawa County
21822514	42	Morawa, Warmian-Masurian Voivodeship
21823514	12	Grand-Akoudzin
21824514	12	Nigui Assoko
21836514	813	Charles Edward Wyzanski, Jr.
21840514	56	Gierzwald
21842514	39	R¢ze
21844514	87	Dressler
21863514	32	Baghdad Street (Damascus)
21868514	65	Kasparov (disambiguation)
21873514	209	Chenopodium leptophyllum
21887514	68	Swiemino
21889514	23	Nils Gabrielsson
21899514	3714	Silver Line (Los Angeles Metro)
21903514	62	Sigmund Freudenberger
21910514	253	2003-04 FC O?elul Gala?i season
21917514	29	Dirillo Lake
21964514	150	Angel M. Marchand
22000514	71	Rzecino
22018514	158	Cryptolaemus montrouzieri
22019514	95	The Southern Cross
